claim_id,policy_id,claim_date,loss_date,claim_type,claim_amount,settlement_date,status,policyholder_region
sdv-id-HnEizL,sdv-id-PHRkhl,2022-03-21,2022-03-19,Home,21810.23502249175,2022-07-01,Closed,South
sdv-id-LnEEwm,sdv-id-qAQlrt,2022-01-22,2022-01-21,Home,61367.97478778509,2022-04-04,Closed,South
sdv-id-DbMAgY,sdv-id-TWSyRz,2022-03-23,2022-03-22,Home,33271.28242124532,,Closed,South
sdv-id-GRSBbJ,sdv-id-IYJcEv,2022-02-20,2022-02-17,Home,370.5,2022-04-14,Closed,North
sdv-id-ynXizU,sdv-id-utpYVU,2022-05-04,2022-05-02,Home,15424.091495956662,2022-05-05,Closed,North
sdv-id-IqmiSs,sdv-id-FaPPLB,2022-02-05,2022-02-02,Health,44217.87956216473,2022-03-09,Closed,East
sdv-id-CccrTb,sdv-id-YsRWja,2022-05-07,2022-05-05,Health,55533.184336667575,2022-05-17,Closed,East
sdv-id-NPxExl,sdv-id-xDNrsZ,2022-04-22,2022-04-21,Liability,5385.3244253719495,2022-05-07,Closed,West
sdv-id-IOQjYq,sdv-id-syxMCl,2022-06-03,2022-05-31,Home,12686.349698002543,,Open,South
sdv-id-CsrzBV,sdv-id-EDubpF,2022-04-05,2022-04-03,Health,36916.37131029805,2022-06-13,Closed,East
sdv-id-GwCpEq,sdv-id-qRGafO,2022-06-02,2022-05-31,Auto,20505.358183527867,2022-07-16,Closed,South
sdv-id-cZEEQG,sdv-id-RdYbAs,2022-06-11,2022-06-09,Home,13103.99428327661,,Open,South
sdv-id-zyyHiB,sdv-id-WlRzbN,2022-07-23,2022-07-22,Home,370.5,2022-10-12,Closed,South
sdv-id-wSmyqP,sdv-id-UlivEs,2022-03-18,2022-03-16,Home,57254.39923646665,2022-07-26,Closed,East
sdv-id-vDgooa,sdv-id-MylDpN,2022-04-19,2022-04-16,Home,49277.59835468432,2022-06-18,Closed,East
sdv-id-FIKTYI,sdv-id-UeOvCY,2022-04-26,2022-04-24,Liability,16516.277538077833,2022-06-21,Closed,West
sdv-id-DBYTgR,sdv-id-IHeWgo,2022-01-02,2022-01-01,Home,5606.993977580223,,Closed,North
sdv-id-QUtYUa,sdv-id-ctaSed,2022-07-23,2022-07-22,Home,61415.306683698625,2022-10-12,Closed,East
sdv-id-adkXkS,sdv-id-iCSjln,2022-07-08,2022-07-05,Auto,370.5,2022-07-09,Closed,South
sdv-id-ncdIyE,sdv-id-USWbfa,2022-04-17,2022-04-15,Health,957.7773837994682,,Closed,East
sdv-id-EgaDGQ,sdv-id-YHyRCp,2022-05-12,2022-05-09,Auto,38873.845132305665,,Closed,North
sdv-id-YitQfT,sdv-id-DkAQZD,2022-02-07,2022-02-05,Auto,16909.349735794887,2022-04-14,Closed,South
sdv-id-tRXyGf,sdv-id-pdQDBT,2022-03-26,2022-03-24,Home,41016.94318899727,2022-06-30,Closed,East
sdv-id-lCIwun,sdv-id-CuMdJC,2022-02-19,2022-02-16,Home,370.5,2022-03-05,Closed,South
sdv-id-YfqgqP,sdv-id-Jewvmk,2022-02-10,2022-02-08,Auto,36025.665208682694,2022-04-29,Closed,South
sdv-id-ZUhQQx,sdv-id-jiRSzr,2022-03-11,2022-03-10,Home,21120.806438209438,2022-05-08,Closed,South
sdv-id-UBThLO,sdv-id-PzDZgz,2022-04-16,2022-04-15,Home,46979.30834908269,,Open,North
sdv-id-KWWbGP,sdv-id-ervRLy,2022-03-05,2022-03-05,Liability,18616.640713202723,,Open,East
sdv-id-PBxTPT,sdv-id-bQSbUd,2022-01-02,2022-01-01,Health,14494.785326639656,2022-03-11,Closed,East
sdv-id-ercKau,sdv-id-gTQwtU,2022-02-12,2022-02-10,Auto,33931.265205315605,2022-04-18,Closed,North
sdv-id-gLGyvf,sdv-id-cMlZtk,2022-05-19,2022-05-18,Liability,34850.02320472357,2022-06-30,Closed,West
sdv-id-eiQDdW,sdv-id-JBKuIc,2022-05-25,2022-05-23,Home,33535.047045334,,Closed,South
sdv-id-cdAiTy,sdv-id-adxswI,2022-01-02,2022-01-01,Auto,13356.655245448543,2022-02-04,Closed,North
sdv-id-wzMDqz,sdv-id-EUACwb,2022-07-23,2022-07-22,Auto,36328.85349565022,2022-07-24,Closed,North
sdv-id-ncVcJz,sdv-id-mNNzZQ,2022-04-25,2022-04-22,Health,53968.10296755429,2022-08-08,Closed,East
sdv-id-EsqqBS,sdv-id-LKtjMQ,2022-06-05,2022-06-03,Health,11762.154490251769,2022-06-06,Closed,East
sdv-id-UrRjih,sdv-id-NNXKOD,2022-02-27,2022-02-25,Home,51927.07389091253,2022-03-12,Closed,South
sdv-id-SbDzxR,sdv-id-QqGbvI,2022-04-26,2022-04-23,Liability,12102.05101648919,2022-07-17,Closed,West
sdv-id-UBSbSa,sdv-id-RMvgUH,2022-06-04,2022-06-02,Home,4158.636598628571,2022-07-28,Closed,South
sdv-id-ehbCMl,sdv-id-MWQruH,2022-03-21,2022-03-18,Liability,21397.485516836517,,Open,East
sdv-id-UuUZiJ,sdv-id-liKjvE,2022-07-17,2022-07-15,Home,6406.599959461753,2022-09-06,Closed,South
sdv-id-XQYXuh,sdv-id-hAHNqH,2022-01-14,2022-01-13,Home,23302.96050911769,2022-03-15,Closed,South
sdv-id-WkALcm,sdv-id-LtIVXH,2022-06-19,2022-06-17,Health,12452.222863298652,,Closed,East
sdv-id-wjfjmx,sdv-id-bZRGMz,2022-05-12,2022-05-10,Home,37190.49447456322,,Closed,East
sdv-id-iVjSoq,sdv-id-CZXzCZ,2022-05-28,2022-05-26,Health,31873.743729871043,2022-06-18,Closed,East
sdv-id-sfnOTV,sdv-id-CeerTy,2022-05-18,2022-05-16,Health,11605.896302027511,,Open,West
sdv-id-FtwclA,sdv-id-BcOGHu,2022-03-28,2022-03-25,Auto,370.5,,Open,North
sdv-id-iQsPVm,sdv-id-ebiGdM,2022-07-23,2022-07-22,Health,31171.837512871683,2022-09-12,Closed,East
sdv-id-LhmCKV,sdv-id-dWZRjF,2022-01-06,2022-01-04,Auto,23713.670754020863,2022-03-03,Closed,North
sdv-id-xGpqHa,sdv-id-wumdvD,2022-03-09,2022-03-07,Liability,13725.085517640153,2022-05-15,Closed,West
sdv-id-galtKP,sdv-id-BghliQ,2022-06-09,2022-06-07,Auto,73432.17938160387,2022-08-14,Closed,South
sdv-id-TkwAva,sdv-id-kVLxtD,2022-05-27,2022-05-27,Liability,34391.01024851353,2022-06-25,Closed,West
sdv-id-nkvJln,sdv-id-qfnTIh,2022-04-01,2022-03-30,Home,11142.2794360961,,Closed,North
sdv-id-DvRJtV,sdv-id-hLcvTl,2022-01-09,2022-01-07,Home,6612.899803919725,2022-04-05,Closed,South
sdv-id-ZwolMB,sdv-id-zrWuQQ,2022-03-15,2022-03-13,Auto,42801.61191315,2022-06-03,Closed,North
sdv-id-iPXHTZ,sdv-id-EuweyP,2022-05-11,2022-05-09,Auto,8766.522522968138,2022-07-23,Closed,North
sdv-id-hQZFkv,sdv-id-yelywD,2022-06-18,2022-06-16,Health,14773.937953493321,,Open,West
sdv-id-yvQMxN,sdv-id-bdwEqk,2022-04-14,2022-04-14,Liability,36040.8371398922,2022-06-13,Closed,West
sdv-id-CtvgKG,sdv-id-urwPLQ,2022-04-05,2022-04-03,Auto,24392.159769588394,,Closed,North
sdv-id-FUFWip,sdv-id-QGeQNv,2022-05-03,2022-05-02,Home,28755.77550379648,2022-05-17,Closed,South
sdv-id-tIcYDQ,sdv-id-YKqgEE,2022-01-02,2022-01-01,Health,9971.418484981688,,Open,East
sdv-id-EQBwTN,sdv-id-ZPlarP,2022-03-19,2022-03-18,Auto,370.5,,Closed,North
sdv-id-QgYYIG,sdv-id-hLbGGw,2022-04-04,2022-04-02,Liability,27981.898086062745,2022-05-28,Closed,West
sdv-id-WvameI,sdv-id-UyWEuP,2022-03-22,2022-03-18,Auto,40422.883464745784,,Closed,North
sdv-id-SsJhMb,sdv-id-pUhkdC,2022-06-04,2022-06-02,Home,32270.853077841886,,Closed,North
sdv-id-BEVvzC,sdv-id-YkcopZ,2022-05-31,2022-05-29,Health,43356.94759911986,,Closed,East
sdv-id-hBaHMW,sdv-id-ovkdEn,2022-05-03,2022-05-01,Health,26962.965988365962,2022-05-04,Closed,East
sdv-id-rphglH,sdv-id-BQKnTd,2022-06-29,2022-06-27,Auto,35600.607401230765,2022-07-31,Closed,South
sdv-id-YUJwAN,sdv-id-bDlNIu,2022-06-04,2022-06-02,Auto,4624.245526523795,2022-08-13,Closed,North
sdv-id-EiiNIU,sdv-id-WCCipX,2022-05-12,2022-05-10,Liability,36531.53535131552,2022-06-09,Closed,East
sdv-id-WTiZYH,sdv-id-UXljCH,2022-07-07,2022-07-05,Health,23898.20654851577,,Open,West
sdv-id-rzljyP,sdv-id-NmrQMZ,2022-07-11,2022-07-10,Health,64579.90334398682,2022-09-16,Closed,East
sdv-id-AprSnJ,sdv-id-yvTvKD,2022-03-31,2022-03-30,Auto,26621.142343080184,2022-04-15,Closed,North
sdv-id-NUPSch,sdv-id-WCRBhG,2022-07-06,2022-07-03,Home,21940.83383589874,,Open,South
sdv-id-cqMvSo,sdv-id-xAtUsl,2022-01-14,2022-01-13,Home,370.5,,Closed,South
sdv-id-ObAdEa,sdv-id-iOvqdv,2022-06-04,2022-06-02,Health,13700.598137726367,2022-06-21,Closed,East
sdv-id-rALDYO,sdv-id-KmnTog,2022-07-23,2022-07-22,Health,23160.866161731406,2022-08-19,Closed,East
sdv-id-CpuZwr,sdv-id-ZmSOet,2022-06-02,2022-05-31,Home,14090.040939134464,,Open,South
sdv-id-bUPyCM,sdv-id-jauLRp,2022-04-29,2022-04-28,Home,16260.37826243189,,Closed,East
sdv-id-YqWLDK,sdv-id-VRdzUh,2022-05-09,2022-05-07,Home,11334.225044379064,2022-05-24,Closed,South
sdv-id-HwMEUD,sdv-id-pFNNdr,2022-04-18,2022-04-16,Health,12683.255573108918,,Open,East
sdv-id-HgIyZw,sdv-id-tzfMIp,2022-01-29,2022-01-26,Health,28789.06160639379,,Open,East
sdv-id-DtdGXT,sdv-id-ZCxLAD,2022-05-09,2022-05-07,Auto,43241.60983588657,2022-07-26,Closed,North
sdv-id-dLQtpN,sdv-id-ZfygRd,2022-04-18,2022-04-15,Home,55399.33602729669,2022-07-03,Closed,South
sdv-id-HkTqhP,sdv-id-bMBdQw,2022-04-03,2022-04-01,Home,19142.24739482152,,Open,South
sdv-id-GNkvyS,sdv-id-kCZlJQ,2022-01-02,2022-01-01,Health,49382.15765992078,,Open,East
sdv-id-gjwCNr,sdv-id-RcByUX,2022-03-08,2022-03-06,Health,66327.3966015602,2022-05-03,Closed,East
sdv-id-OOiZXL,sdv-id-DSdXWH,2022-05-15,2022-05-12,Health,8039.8004575505765,2022-07-03,Closed,East
sdv-id-CxAPrW,sdv-id-LcieAY,2022-04-27,2022-04-24,Health,34619.66348227006,2022-08-06,Closed,East
sdv-id-NCVVBx,sdv-id-tMLnlk,2022-04-05,2022-04-03,Liability,38203.25576828447,2022-06-26,Closed,West
sdv-id-YRcyDK,sdv-id-wGRhfJ,2022-03-13,2022-03-11,Liability,34831.822718752206,2022-07-15,Closed,West
sdv-id-wKuNSr,sdv-id-bGcRVu,2022-02-09,2022-02-06,Liability,12439.015281406198,2022-04-20,Closed,East
sdv-id-OKuWue,sdv-id-nspxIr,2022-05-06,2022-05-03,Auto,8567.203500888587,,Closed,North
sdv-id-Bwkzhh,sdv-id-CxDRms,2022-01-24,2022-01-22,Auto,13078.41099245628,2022-01-26,Closed,North
sdv-id-AnneMD,sdv-id-CLjJDA,2022-01-29,2022-01-26,Home,16543.47741238989,2022-06-03,Closed,North
sdv-id-MWydap,sdv-id-Dfszti,2022-05-29,2022-05-28,Home,36952.224420966435,2022-07-22,Closed,East
sdv-id-DmtwjW,sdv-id-LGzkyE,2022-04-07,2022-04-06,Home,5641.3826925195135,,Open,South
sdv-id-MgfnIC,sdv-id-angqPu,2022-06-30,2022-06-29,Auto,10408.63553655158,,Closed,North
sdv-id-vQqlCg,sdv-id-bHVcFR,2022-04-17,2022-04-13,Health,38135.715589204585,,Closed,East
sdv-id-sMmZPA,sdv-id-vxfGXW,2022-07-23,2022-07-22,Health,34466.07517392195,,Open,East
sdv-id-xdOyUm,sdv-id-eIcJYZ,2022-07-23,2022-07-22,Auto,22428.501511004106,2022-09-24,Closed,North
sdv-id-IAsbpa,sdv-id-lnUvbj,2022-03-06,2022-03-03,Liability,13593.407544183847,2022-05-21,Closed,West
sdv-id-ItijqT,sdv-id-OzHWLJ,2022-05-30,2022-05-28,Health,39424.561660840714,2022-08-21,Closed,West
sdv-id-CeppOU,sdv-id-JcEcLa,2022-03-23,2022-03-21,Liability,20209.44227013741,2022-04-05,Closed,West
sdv-id-tRjKgM,sdv-id-zzavXF,2022-02-23,2022-02-21,Health,38744.638356617674,2022-06-24,Closed,East
sdv-id-GgLFHh,sdv-id-JZkMFG,2022-06-19,2022-06-17,Home,23653.217477141738,,Open,East
sdv-id-IGcdqw,sdv-id-AYxAFj,2022-02-13,2022-02-10,Health,10798.458744650754,2022-03-30,Closed,East
sdv-id-CaaXcp,sdv-id-XMLetp,2022-01-18,2022-01-17,Liability,30010.836893586737,2022-04-05,Closed,West
sdv-id-MSdMke,sdv-id-sOAwPQ,2022-06-05,2022-06-02,Auto,49707.63346762386,2022-08-14,Closed,South
sdv-id-OHjzxl,sdv-id-fhmEjp,2022-06-11,2022-06-09,Auto,36302.76514146405,2022-08-14,Closed,North
sdv-id-fGZjqq,sdv-id-WeQdKp,2022-03-10,2022-03-06,Auto,370.5,2022-03-11,Closed,North
sdv-id-VjaVru,sdv-id-hvjgGp,2022-04-13,2022-04-09,Home,12232.040759466154,,Open,South
sdv-id-xGifLw,sdv-id-pWoMHm,2022-01-02,2022-01-01,Auto,370.5,2022-02-13,Closed,South
sdv-id-dyKGKT,sdv-id-WShPTU,2022-03-14,2022-03-11,Health,370.5,2022-04-16,Closed,South
sdv-id-ZqGMko,sdv-id-sfsobA,2022-02-09,2022-02-06,Liability,70093.05734952245,2022-04-23,Closed,West
sdv-id-FrOHjd,sdv-id-jrDoeE,2022-04-15,2022-04-13,Liability,37010.0496996329,2022-06-29,Closed,West
sdv-id-rvIrjI,sdv-id-VzjMUY,2022-04-05,2022-04-03,Home,23543.333463476334,2022-06-09,Closed,South
sdv-id-FCiiNM,sdv-id-xVDYDK,2022-04-01,2022-03-31,Liability,33734.713504862695,2022-07-31,Closed,East
sdv-id-yllZHk,sdv-id-rXxdWr,2022-06-08,2022-06-05,Home,12628.383802650917,,Open,South
sdv-id-QbbRhR,sdv-id-PYRiBY,2022-03-31,2022-03-29,Health,21284.898789594816,,Open,West
sdv-id-nnubMo,sdv-id-iBbLEN,2022-04-08,2022-04-05,Auto,9178.465827277356,2022-05-05,Closed,South
sdv-id-XySxKb,sdv-id-sQWEpg,2022-06-06,2022-06-04,Home,21809.321347632926,2022-06-11,Closed,South
sdv-id-BlqqDE,sdv-id-Puhmjz,2022-04-29,2022-04-27,Liability,20177.687105209578,2022-07-10,Closed,West
sdv-id-fWLoxz,sdv-id-FseTVU,2022-03-03,2022-02-28,Health,9515.985618099756,2022-04-22,Closed,East
sdv-id-SxGxgW,sdv-id-owHnDt,2022-01-11,2022-01-09,Health,5289.905437879093,,Closed,South
sdv-id-GnGqxn,sdv-id-VvXsTM,2022-04-19,2022-04-17,Health,38516.685780708314,2022-06-04,Closed,East
sdv-id-QODfpJ,sdv-id-HNlzBc,2022-01-30,2022-01-28,Home,34491.924279024344,2022-03-31,Closed,South
sdv-id-oktaVb,sdv-id-NJWEBs,2022-04-12,2022-04-11,Health,63590.38991591849,2022-06-21,Closed,East
sdv-id-PkXkVA,sdv-id-HFBntk,2022-07-01,2022-06-30,Auto,4352.953913332869,2022-07-08,Closed,North
sdv-id-kaLvSc,sdv-id-uvhFtk,2022-03-27,2022-03-24,Home,18812.354354115443,2022-05-04,Closed,South
sdv-id-tmMtlv,sdv-id-GVyEgK,2022-04-19,2022-04-17,Home,22530.999302475837,,Closed,North
sdv-id-BByDdh,sdv-id-oBgGCj,2022-03-06,2022-03-04,Health,56229.42699154225,2022-06-13,Closed,East
sdv-id-NnPuyN,sdv-id-bhYEGQ,2022-03-22,2022-03-20,Health,38294.444195536,2022-06-02,Closed,East
sdv-id-kwtDyd,sdv-id-zDaNKH,2022-02-12,2022-02-09,Health,48350.522139340515,2022-04-19,Closed,East
sdv-id-lJQedH,sdv-id-YQANiq,2022-06-11,2022-06-08,Auto,22796.925173670366,,Closed,North
sdv-id-RMkpYk,sdv-id-LftpRz,2022-04-06,2022-04-03,Home,33474.57854584309,2022-06-05,Closed,South
sdv-id-JDIogJ,sdv-id-QYJaBo,2022-02-28,2022-02-25,Health,51543.6137539693,,Open,East
sdv-id-WMPEeo,sdv-id-WXODrn,2022-03-30,2022-03-28,Health,40852.975900068224,2022-06-20,Closed,East
sdv-id-vPweQp,sdv-id-FhIYkm,2022-07-16,2022-07-12,Auto,28266.13132851417,2022-09-09,Closed,North
sdv-id-ogiEPm,sdv-id-uivajm,2022-05-27,2022-05-26,Home,43314.69204658203,2022-09-20,Closed,East
sdv-id-ZpGjBv,sdv-id-ONnjtY,2022-05-16,2022-05-15,Auto,8570.590973158505,2022-07-05,Closed,North
sdv-id-vFGySK,sdv-id-ypcyvK,2022-04-09,2022-04-06,Auto,10633.069782386063,2022-06-23,Closed,North
sdv-id-yJdLjr,sdv-id-SLMgXE,2022-07-11,2022-07-09,Health,40923.46201042034,2022-08-25,Closed,West
sdv-id-cedmWG,sdv-id-vLKSNI,2022-03-12,2022-03-10,Auto,4269.850385200902,2022-06-16,Closed,North
sdv-id-tCscah,sdv-id-pvzBwE,2022-04-12,2022-04-10,Auto,12371.562056798866,2022-05-08,Closed,North
sdv-id-hoLKNm,sdv-id-NEHEfv,2022-02-18,2022-02-16,Home,2605.170710887396,,Open,South
sdv-id-lCGGHR,sdv-id-oJwoTk,2022-05-21,2022-05-18,Health,370.5,2022-07-21,Closed,South
sdv-id-MTfnaB,sdv-id-nvvuPo,2022-05-11,2022-05-09,Home,15461.693198464054,,Open,South
sdv-id-vJywKB,sdv-id-NztQgV,2022-04-21,2022-04-19,Home,370.5,,Open,East
sdv-id-hdusZV,sdv-id-iSeore,2022-05-08,2022-05-06,Auto,10776.591339069297,2022-07-05,Closed,North
sdv-id-BjFxrh,sdv-id-ABbMyx,2022-03-28,2022-03-27,Home,44207.90396300508,2022-06-21,Closed,East
sdv-id-zstyZh,sdv-id-kdGVKG,2022-01-24,2022-01-23,Health,16732.50006012535,2022-04-08,Closed,South
sdv-id-JUqUcx,sdv-id-tcGHrR,2022-01-23,2022-01-21,Home,50311.02200011964,2022-04-05,Closed,South
sdv-id-biUQLZ,sdv-id-MLvped,2022-04-19,2022-04-17,Home,37006.028298261015,,Closed,South
sdv-id-YyKdwv,sdv-id-UWQBdg,2022-02-09,2022-02-08,Home,24399.603529446274,2022-05-15,Closed,East
sdv-id-gqDVPX,sdv-id-dnXYpa,2022-06-02,2022-05-30,Liability,42986.571897953596,,Closed,West
sdv-id-DQirrM,sdv-id-jkspYP,2022-02-19,2022-02-18,Health,15768.142091025378,2022-04-19,Closed,South
sdv-id-XhrNWg,sdv-id-SMoXRq,2022-04-18,2022-04-16,Auto,51181.83100306761,2022-07-03,Closed,South
sdv-id-YoVjGC,sdv-id-FaXexv,2022-07-23,2022-07-22,Home,38437.09278161994,2022-09-13,Closed,South
sdv-id-eToxpy,sdv-id-ZfrMhT,2022-02-15,2022-02-15,Home,1390.7989749257904,2022-05-10,Closed,North
sdv-id-LVYREu,sdv-id-nburIG,2022-04-01,2022-03-31,Home,20430.83327281568,2022-06-28,Closed,South
sdv-id-OyyEAm,sdv-id-WWDDfk,2022-04-13,2022-04-10,Health,67388.3187807036,,Closed,East
sdv-id-xLABzW,sdv-id-rlVxgW,2022-03-19,2022-03-19,Liability,11543.181072884247,2022-06-19,Closed,West
sdv-id-nwxgkf,sdv-id-AHdLYJ,2022-01-02,2022-01-01,Auto,12275.063590429549,2022-04-20,Closed,South
sdv-id-PASRZR,sdv-id-pEAbpS,2022-05-20,2022-05-17,Home,5123.48584080107,2022-06-09,Closed,East
sdv-id-qVUrZs,sdv-id-qaXpCw,2022-04-26,2022-04-24,Auto,2686.879346641257,2022-04-27,Closed,North
sdv-id-LVByWB,sdv-id-pniEse,2022-06-02,2022-05-30,Health,35585.90762097416,2022-06-03,Closed,West
sdv-id-SUGLOF,sdv-id-oZkZKk,2022-04-28,2022-04-27,Health,8290.059681923467,2022-06-03,Closed,East
sdv-id-NNEcaE,sdv-id-ElLvdZ,2022-04-15,2022-04-12,Health,35439.53820161879,,Open,East
sdv-id-dgpaSP,sdv-id-axaFUQ,2022-07-23,2022-07-22,Health,35032.44515496498,2022-08-15,Closed,South
sdv-id-NSSYCT,sdv-id-zAaiZu,2022-06-17,2022-06-16,Health,36504.85536739297,2022-08-15,Closed,West
sdv-id-kNoTGf,sdv-id-jvUlVq,2022-05-22,2022-05-19,Liability,34167.19626557996,2022-07-11,Closed,West
sdv-id-bmFPkO,sdv-id-rcSIMC,2022-06-15,2022-06-12,Home,39972.20244171245,2022-07-19,Closed,South
sdv-id-bgKinu,sdv-id-RoVKMO,2022-02-11,2022-02-09,Auto,37887.36881143349,2022-07-06,Closed,South
sdv-id-arvGJw,sdv-id-OtFeYb,2022-06-10,2022-06-09,Home,24093.545645232312,2022-07-08,Closed,East
sdv-id-yLzUQR,sdv-id-gmBTKi,2022-05-19,2022-05-19,Auto,370.5,,Closed,North
sdv-id-XSPbGJ,sdv-id-FPpvUA,2022-03-27,2022-03-25,Liability,39964.87296692111,,Closed,West
sdv-id-BDxKOQ,sdv-id-vPcWCo,2022-03-18,2022-03-16,Home,37685.635314567386,2022-04-24,Closed,North
sdv-id-aLXRLx,sdv-id-AamPhX,2022-02-21,2022-02-19,Home,23254.44607615182,,Open,South
sdv-id-qIhuIF,sdv-id-ZVcshN,2022-05-24,2022-05-22,Home,30042.802946085445,2022-08-04,Closed,East
sdv-id-rWEkIU,sdv-id-bmhLLB,2022-02-13,2022-02-11,Auto,34395.31808191237,,Open,South
sdv-id-heGZii,sdv-id-GtBKNR,2022-04-19,2022-04-17,Auto,19553.276806393333,2022-05-10,Closed,North
sdv-id-RKQVOZ,sdv-id-qrApsB,2022-07-15,2022-07-15,Home,33319.53311995276,,Closed,South
sdv-id-SZtDpP,sdv-id-SXKoAO,2022-01-16,2022-01-15,Health,30701.602921420497,,Open,East
sdv-id-XdlpND,sdv-id-JddHbl,2022-07-23,2022-07-22,Health,24920.89698710328,2022-10-12,Closed,East
sdv-id-iKOzSW,sdv-id-cSebVM,2022-02-03,2022-01-31,Health,30562.46505639557,2022-05-08,Closed,South
sdv-id-FVVGPR,sdv-id-TxaUHT,2022-02-28,2022-02-27,Home,37537.28872409633,2022-05-03,Closed,East
sdv-id-zRkBFO,sdv-id-aDhTma,2022-01-17,2022-01-16,Health,36760.206600251295,2022-03-26,Closed,East
sdv-id-HVWMek,sdv-id-usRkDU,2022-04-10,2022-04-07,Health,14792.849077314777,2022-05-03,Closed,South
sdv-id-zBJdmA,sdv-id-adCPhW,2022-06-25,2022-06-22,Home,36217.06668574271,2022-09-27,Closed,East
sdv-id-zYiMXI,sdv-id-yAaZaS,2022-05-12,2022-05-10,Home,38307.47736499843,,Closed,East
sdv-id-RHienv,sdv-id-QbCJzN,2022-05-29,2022-05-27,Health,36312.82517435492,2022-08-04,Closed,East
sdv-id-CAXzpA,sdv-id-mdmBdB,2022-07-05,2022-07-04,Auto,17739.257212490047,2022-08-06,Closed,South
sdv-id-wpjrjb,sdv-id-OkDhOF,2022-05-24,2022-05-23,Liability,42189.04150698524,2022-08-13,Closed,East
sdv-id-jEujZu,sdv-id-dgcdSk,2022-03-07,2022-03-05,Auto,8290.520943339176,2022-05-21,Closed,South
sdv-id-TChKlF,sdv-id-NFQqKT,2022-03-31,2022-03-27,Auto,30422.127164254623,2022-07-26,Closed,North
sdv-id-YlyabS,sdv-id-KzVZhK,2022-02-04,2022-02-02,Auto,16432.13285228086,2022-04-08,Closed,North
sdv-id-ENKuGN,sdv-id-qfFNPe,2022-04-27,2022-04-24,Liability,18874.615062742756,2022-05-24,Closed,East
sdv-id-rAHsWB,sdv-id-UuVCGU,2022-07-05,2022-07-03,Liability,54358.42631519727,2022-07-15,Closed,West
sdv-id-BJgpDI,sdv-id-LKtvxc,2022-03-03,2022-03-01,Home,52962.19447444696,,Closed,South
sdv-id-jvaJGE,sdv-id-WqmMAf,2022-05-01,2022-04-30,Home,39183.50716300948,,Closed,South
sdv-id-FrUvUx,sdv-id-MGPNKj,2022-05-15,2022-05-14,Liability,1683.4680541144953,2022-05-16,Closed,West
sdv-id-TEzNtP,sdv-id-YnFihl,2022-04-08,2022-04-06,Liability,26400.848580252565,,Open,West
sdv-id-miHpCT,sdv-id-fmbhTC,2022-04-29,2022-04-29,Health,19259.092193583027,2022-07-07,Closed,East
sdv-id-jcyqrN,sdv-id-egRdUL,2022-04-23,2022-04-20,Health,41249.414324276935,2022-05-17,Closed,East
sdv-id-EzMwap,sdv-id-ogZWKT,2022-06-11,2022-06-07,Home,17303.434071434367,2022-07-04,Closed,South
sdv-id-epKDND,sdv-id-fzdXrh,2022-02-27,2022-02-23,Auto,37182.41682834158,2022-04-04,Closed,North
sdv-id-whiJNb,sdv-id-UBAjAq,2022-04-22,2022-04-20,Liability,7056.238014062928,2022-06-19,Closed,West
sdv-id-rgPBjy,sdv-id-vqQnfG,2022-03-14,2022-03-12,Liability,65161.80573536282,2022-06-03,Closed,West
sdv-id-GbGKFA,sdv-id-wAMYJd,2022-07-13,2022-07-11,Liability,30895.36566318625,,Open,West
sdv-id-wCyrOK,sdv-id-vwiImT,2022-02-14,2022-02-13,Health,38032.93006200678,2022-05-15,Closed,South
sdv-id-aXIUHb,sdv-id-sdULVx,2022-06-02,2022-05-31,Home,21437.56642788416,,Closed,South
sdv-id-eLQKWt,sdv-id-QmCREU,2022-07-01,2022-06-29,Auto,29700.023037795465,2022-07-02,Closed,South
sdv-id-Nwkfdd,sdv-id-ZxsfYG,2022-04-22,2022-04-19,Liability,59570.77730912795,2022-06-30,Closed,East
sdv-id-xiBkNp,sdv-id-IdFCji,2022-03-17,2022-03-16,Home,6778.874952114889,2022-04-30,Closed,South
sdv-id-vFcYiH,sdv-id-wYCqVi,2022-02-09,2022-02-07,Health,35677.10272984354,2022-02-18,Closed,West
sdv-id-spofdE,sdv-id-DKHIvz,2022-05-01,2022-04-29,Home,14091.366339266113,2022-06-04,Closed,South
sdv-id-IYpRyO,sdv-id-WWwhYC,2022-02-19,2022-02-16,Home,370.5,2022-05-04,Closed,South
sdv-id-OThPiU,sdv-id-ayGYvg,2022-07-12,2022-07-10,Health,56568.70126177465,2022-08-15,Closed,East
sdv-id-OkUpJj,sdv-id-NGUjtA,2022-05-31,2022-05-29,Home,39737.92682170746,,Closed,South
sdv-id-nxyfzs,sdv-id-BXykjI,2022-04-22,2022-04-19,Home,24601.34497829836,,Closed,South
sdv-id-TBIzYe,sdv-id-TGuNox,2022-04-09,2022-04-06,Home,46802.0785361316,2022-05-15,Closed,South
sdv-id-kjkoTO,sdv-id-ESxYVL,2022-06-06,2022-06-06,Home,13321.052342164558,2022-08-13,Closed,South
sdv-id-TnylQV,sdv-id-RBPbEm,2022-03-08,2022-03-07,Auto,4244.673432730273,2022-03-09,Closed,North
sdv-id-BcNdhN,sdv-id-mzgPtG,2022-01-10,2022-01-07,Liability,39739.26830010845,2022-02-26,Closed,West
