claim_id,policy_holder_id,claim_amount,incident_severity,claim_age_days,num_previous_claims,witness_present,police_report_available,is_fraud
sdv-id-iiBYCz,sdv-id-bXxUzB,855.8276190140086,Total Loss,142,3,True,True,False
sdv-id-fRqKOv,sdv-id-lAdnOU,803.0342313114047,Minor,147,2,False,False,False
sdv-id-DBahbX,sdv-id-FyGKdm,1059.6242135972816,Minor,119,4,False,True,False
sdv-id-spmsEh,sdv-id-CVcyRO,470.90508387606087,Minor,322,3,False,False,False
sdv-id-RoxboK,sdv-id-JjlgBt,1109.6927975467684,Total Loss,66,4,True,False,False
sdv-id-PUHWgS,sdv-id-GaPZPw,887.2534024005879,Major,219,4,True,True,False
sdv-id-yuIrCz,sdv-id-rRaMpL,1425.2397103747362,Minor,232,1,False,False,False
sdv-id-CmoQsw,sdv-id-PWWjzO,1041.0302960904182,Major,253,3,True,True,False
sdv-id-BJGlzA,sdv-id-UMmXJf,2032.31885747562,Minor,345,1,False,False,False
sdv-id-XXmhWx,sdv-id-llDXkD,2572.010502105601,Major,151,2,False,True,False
sdv-id-KUtWws,sdv-id-uwuFne,774.6312012343162,Major,5,3,True,False,False
sdv-id-QrMcLK,sdv-id-HoUpej,1340.75244374079,Major,61,4,True,True,False
sdv-id-YWCvOv,sdv-id-YCUJxG,1614.300069644995,Major,5,2,True,False,False
sdv-id-PMqMwW,sdv-id-mQONLh,866.1723893885807,Major,148,4,True,True,False
sdv-id-SoNpAG,sdv-id-TTQGZC,2839.7554543102106,Major,5,1,True,False,False
sdv-id-hxCJYZ,sdv-id-lUJENG,323.25235259606325,Minor,5,4,False,False,False
sdv-id-CqPFna,sdv-id-luWgEH,2393.8570253594776,Major,54,2,True,True,False
sdv-id-nkMaEi,sdv-id-aKdxof,3327.8252961941153,Major,208,1,True,True,False
sdv-id-QHjVeG,sdv-id-TBwvSW,2644.288873380897,Total Loss,189,2,False,False,False
sdv-id-IJsHyQ,sdv-id-qPQxKp,846.1972514096408,Major,336,4,False,True,False
sdv-id-wUbEef,sdv-id-yzNVoG,1004.2337298305397,Major,158,4,True,True,False
sdv-id-lnuIrS,sdv-id-wMovgG,3040.4485956723247,Minor,146,1,False,False,False
sdv-id-uTRNVL,sdv-id-WQMnQl,3716.681530386301,Major,211,0,True,False,False
sdv-id-BvHgVW,sdv-id-rLiaim,2239.960735097436,Major,32,1,True,True,False
sdv-id-bflMCn,sdv-id-rnBNGF,2339.5709549574567,Minor,63,2,False,False,False
sdv-id-MFUrGX,sdv-id-NsfAvw,1140.4285863181385,Major,78,3,True,False,False
sdv-id-RnbTct,sdv-id-hzXWob,2202.470032510499,Total Loss,28,1,True,True,False
sdv-id-aYelLi,sdv-id-StSZzL,2178.1063492416374,Major,160,3,True,True,False
sdv-id-hdlzJa,sdv-id-uirqBr,3710.8045957715467,Major,119,1,True,True,False
sdv-id-uaibMN,sdv-id-fiZhpW,3857.8348240858413,Major,97,0,False,True,False
sdv-id-CyZnRZ,sdv-id-hqsWye,2340.7752910502822,Total Loss,152,2,False,True,True
sdv-id-TchMQf,sdv-id-RFzGWG,1139.143537783182,Minor,202,4,False,False,False
sdv-id-kDbkyb,sdv-id-AsMQyR,3094.288911254969,Major,105,1,True,True,False
sdv-id-mEJAEB,sdv-id-DgEbXo,3724.194969784032,Minor,221,0,False,True,False
sdv-id-GxWbRj,sdv-id-SeEaKc,1708.718482216449,Minor,139,2,False,False,False
sdv-id-fBRqys,sdv-id-WpCINc,2035.6014998325902,Major,5,2,True,False,False
sdv-id-lUHQKI,sdv-id-UVuiTJ,1592.03658769874,Major,215,3,False,True,False
sdv-id-QZLYJD,sdv-id-PIOyaV,2131.371750666999,Minor,196,2,False,False,False
sdv-id-MMSjFr,sdv-id-WBVkJg,1744.6758438478287,Major,229,2,True,True,False
sdv-id-svnvGB,sdv-id-uXmvIY,323.25235259606325,Total Loss,187,4,False,False,False
sdv-id-sILRwJ,sdv-id-yudfUf,323.25235259606325,Minor,24,2,True,True,False
sdv-id-TorHLL,sdv-id-FSHRuH,3345.7300541933864,Minor,105,1,False,True,False
sdv-id-KDylhu,sdv-id-zgWoHY,2379.579062749849,Major,162,3,True,True,False
sdv-id-zvXXYZ,sdv-id-hjhkGp,323.25235259606325,Minor,324,3,False,True,False
sdv-id-rrHXVv,sdv-id-KQHDRv,2984.3493209939447,Total Loss,345,2,False,True,False
sdv-id-UcjsgC,sdv-id-igCerN,1853.350388296235,Total Loss,134,2,True,False,False
sdv-id-FYmBwp,sdv-id-fyBCfW,1726.8810545095346,Total Loss,281,1,True,False,False
sdv-id-jdcqyG,sdv-id-GFwqDP,3521.133934990411,Major,273,1,False,True,False
sdv-id-qhVXzH,sdv-id-oIDOCn,2078.139974141925,Major,5,2,True,True,False
sdv-id-dyCJRm,sdv-id-DLxYsF,809.0073297161628,Major,37,4,True,False,False
sdv-id-SnxAhN,sdv-id-hDQeeK,2309.30169331022,Major,61,3,True,True,False
sdv-id-xoOkhy,sdv-id-kwTPvb,343.49330878236515,Major,171,4,False,False,False
sdv-id-saTWyh,sdv-id-QeLbnH,1137.954567243081,Total Loss,28,2,True,False,False
